Datetime,Temperature,Turbidity,Dissolved Oxygen,PH,Ammonia,Nitrate
2021-06-19 11:59:00,25.75,100.0,12.358,8.36101,0.38,199.0
2021-06-19 12:00:00,25.6875,100.0,12.142,8.36101,0.38,202.0
2021-06-19 12:01:00,25.75,100.0,12.334,8.36101,0.38,203.0
2021-06-19 12:02:00,25.8125,100.0,24.79,8.36101,0.38,198.0
2021-06-19 12:03:00,25.75,100.0,13.031,8.37463,0.38,195.0
2021-06-19 12:04:00,25.75,100.0,36.34,8.37463,0.38,188.0
2021-06-19 12:05:00,25.8125,100.0,8.882,8.35194,0.38,192.0
2021-06-19 12:06:00,25.75,100.0,14.233,8.35647,0.38,192.0
2021-06-19 12:07:00,25.75,100.0,22.283,8.36101,0.38,195.0
2021-06-19 12:08:00,25.8125,100.0,11.662,8.37463,0.38,193.0
2021-06-19 12:09:00,25.8125,100.0,13.464,8.37463,0.38,198.0
2021-06-19 12:10:00,25.875,100.0,36.051,8.36555,0.38,203.0
2021-06-19 12:11:00,25.8125,100.0,21.113,8.35647,0.38,201.0
2021-06-19 12:12:00,25.8125,100.0,11.91,8.36101,0.38,198.0
2021-06-19 12:13:00,25.875,100.0,35.114,8.36101,0.38,199.0
2021-06-19 12:14:00,25.8125,100.0,11.974,8.36101,0.38,195.0
2021-06-19 12:15:00,25.8125,100.0,25.334,8.35647,0.38,194.0
2021-06-19 12:16:00,25.8125,100.0,12.983,8.35647,0.38,201.0
2021-06-19 12:17:00,25.875,100.0,2.354,8.36555,0.38,199.0
2021-06-19 12:18:00,25.875,100.0,11.357,8.38371,0.38,198.0
2021-06-19 12:19:00,25.875,100.0,11.117,8.36101,0.38,197.0
2021-06-19 12:20:00,25.875,100.0,11.253,8.37917,0.38,197.0
2021-06-19 12:21:00,25.9375,100.0,12.094,8.37463,0.38,192.0
2021-06-19 12:22:00,25.9375,100.0,27.176,8.36101,0.38,194.0
2021-06-19 12:23:00,25.875,100.0,17.837,8.35647,0.38,195.0
2021-06-19 12:24:00,25.9375,100.0,11.702,8.37009,0.38,192.0
2021-06-19 12:25:00,25.9375,100.0,34.962,8.36555,0.38,194.0
2021-06-19 12:26:00,25.9375,100.0,12.391,8.36555,0.38,197.0
2021-06-19 12:27:00,25.9375,100.0,15.602,8.35647,0.38,197.0
2021-06-19 12:28:00,26.0,100.0,10.622,8.35647,0.38,198.0
2021-06-19 12:29:00,25.9375,100.0,10.813,8.36101,0.38,197.0
2021-06-19 12:30:00,26.0,100.0,10.622,8.37009,0.38,197.0
2021-06-19 12:31:00,26.0,100.0,10.965,8.36555,0.38,196.0
2021-06-19 12:32:00,25.9375,100.0,11.261,8.36101,0.38,195.0
2021-06-19 12:33:00,26.0625,100.0,7.774,8.36555,0.38,195.0
2021-06-19 12:34:00,26.0625,100.0,12.343,8.36101,0.38,195.0
2021-06-19 12:35:00,26.125,100.0,1.835,8.36101,0.38,194.0
2021-06-19 12:36:00,26.0625,100.0,11.255,8.36101,0.38,194.0
2021-06-19 12:37:00,26.0,100.0,3.076,8.38371,0.38,197.0
2021-06-19 12:38:00,26.0625,100.0,21.078,8.37463,0.38,197.0
2021-06-19 12:39:00,26.0625,100.0,12.686,8.36101,0.38,199.0
2021-06-19 12:40:00,26.0625,100.0,12.26,8.40187,0.38,197.0
2021-06-19 12:41:00,26.0625,100.0,12.008,8.36101,0.38,195.0
2021-06-19 12:42:00,26.0625,100.0,11.468,8.37009,0.38,198.0
2021-06-19 12:43:00,26.0625,100.0,1.477,8.37463,0.38,197.0
2021-06-19 12:44:00,26.0625,100.0,27.04,8.37463,0.38,197.0
2021-06-19 12:45:00,26.0625,100.0,11.156,8.37463,0.38,196.0
2021-06-19 12:46:00,26.0625,100.0,12.054,8.37917,0.38,197.0
2021-06-19 12:47:00,26.125,100.0,7.378,8.37463,0.38,197.0
2021-06-19 12:48:00,26.125,100.0,12.138,8.37463,0.38,190.0
2021-06-19 12:49:00,26.0625,100.0,10.562,8.38371,0.38,192.0
2021-06-19 12:50:00,26.125,100.0,11.955,8.36555,0.38,195.0
2021-06-19 12:51:00,26.125,100.0,11.62,8.36101,0.38,198.0
2021-06-19 12:52:00,26.0625,100.0,10.813,8.38371,0.38,200.0
2021-06-19 12:53:00,26.125,100.0,34.701,8.37463,0.38,197.0
2021-06-19 12:54:00,26.125,100.0,34.701,8.37463,0.38,197.0
2021-06-19 12:55:00,26.125,100.0,13.95,8.37463,0.38,191.0
2021-06-19 12:56:00,26.125,100.0,11.452,8.38371,0.38,195.0
2021-06-19 12:57:00,26.0625,100.0,11.475,8.37463,0.38,194.0
2021-06-19 12:58:00,26.0625,100.0,14.978,8.38371,0.38,194.0
2021-06-19 12:59:00,26.0625,100.0,10.828,8.38371,0.38,194.0
2021-06-19 13:00:00,26.0625,100.0,11.917,8.38371,0.38,200.0
2021-06-19 13:01:00,26.0625,100.0,10.417,8.38371,0.38,200.0
2021-06-19 13:02:00,26.125,100.0,10.897,8.37463,0.38,206.0
2021-06-19 13:03:00,26.125,100.0,11.628,8.38371,0.38,203.0
2021-06-19 13:04:00,26.0625,100.0,11.369,8.35647,0.38,202.0
2021-06-19 13:05:00,26.125,100.0,11.041,8.38371,0.38,198.0
2021-06-19 13:06:00,26.125,100.0,10.881,8.39279,0.38,194.0
2021-06-19 13:07:00,26.125,100.0,10.874,8.37917,0.38,193.0
2021-06-19 13:08:00,26.1875,100.0,10.737,8.37463,0.38,194.0
2021-06-19 13:09:00,26.1875,100.0,6.807,8.42911,0.38,202.0
2021-06-19 13:10:00,26.1875,100.0,11.498,8.39279,0.38,208.0
2021-06-19 13:11:00,26.1875,100.0,11.407,8.37463,0.38,205.0
2021-06-19 13:12:00,26.1875,100.0,10.714,8.37917,0.38,205.0
2021-06-19 13:13:00,26.125,100.0,10.021,8.38371,0.38,193.0
2021-06-19 13:14:00,26.125,100.0,11.727,8.37463,0.38,198.0
2021-06-19 13:15:00,26.125,100.0,18.664,8.36555,0.38,208.0
2021-06-19 13:16:00,26.1875,100.0,11.003,8.37463,0.38,208.0
2021-06-19 13:17:00,26.25,100.0,3.853,8.37463,0.38,208.0
2021-06-19 13:18:00,26.25,100.0,12.077,8.37463,0.38,206.0
2021-06-19 13:19:00,26.1875,100.0,10.249,8.37463,0.38,207.0
2021-06-19 13:20:00,26.25,100.0,11.871,8.38371,0.38,207.0
2021-06-19 13:21:00,26.25,100.0,11.871,8.38371,0.38,207.0
2021-06-19 13:22:00,26.3125,100.0,10.965,8.37463,0.38,199.0
2021-06-19 13:23:00,26.25,100.0,11.551,8.37917,0.38,202.0
2021-06-19 13:24:00,26.25,100.0,11.003,8.38371,0.38,203.0
2021-06-19 13:25:00,26.25,100.0,10.417,8.37463,0.38,202.0
2021-06-19 13:26:00,26.3125,100.0,7.287,8.37463,0.38,201.0
2021-06-19 13:27:00,26.25,100.0,12.442,8.39733,0.38,201.0
2021-06-19 13:28:00,26.25,100.0,22.19,8.38825,0.38,198.0
2021-06-19 13:29:00,26.375,100.0,10.676,8.38371,0.38,201.0
2021-06-19 13:30:00,26.25,100.0,33.955,8.38371,0.38,197.0
2021-06-19 13:31:00,26.25,100.0,11.011,8.38371,0.38,199.0
2021-06-19 13:32:00,26.3125,100.0,30.338,8.38825,0.38,199.0
2021-06-19 13:33:00,26.1875,100.0,11.894,8.38371,0.38,203.0
2021-06-19 13:34:00,26.1875,100.0,10.211,8.39279,0.38,202.0
2021-06-19 13:35:00,26.3125,100.0,11.582,8.39279,0.38,202.0
2021-06-19 13:36:00,26.25,100.0,1.561,8.40187,0.38,195.0
2021-06-19 13:37:00,26.375,100.0,12.001,8.38371,0.38,195.0
2021-06-19 13:38:00,26.25,100.0,6.906,8.38371,0.38,186.0
2021-06-19 13:39:00,26.25,100.0,6.906,8.38371,0.38,186.0
2021-06-19 13:40:00,26.25,100.0,0.266,8.38825,0.38,195.0
2021-06-19 13:41:00,26.25,100.0,9.305,8.38825,0.38,195.0
2021-06-19 13:42:00,26.1875,100.0,17.171,8.39733,0.38,201.0
2021-06-19 13:43:00,26.25,100.0,10.257,8.38371,0.38,203.0
2021-06-19 13:44:00,26.25,100.0,25.441,8.37917,0.38,199.0
2021-06-19 13:45:00,26.25,100.0,28.32,8.38371,0.38,198.0
2021-06-19 13:46:00,26.25,100.0,4.013,8.40187,0.38,197.0
2021-06-19 13:47:00,26.1875,100.0,12.107,8.36555,0.38,197.0
2021-06-19 13:48:00,26.1875,100.0,10.059,8.37917,0.38,201.0
2021-06-19 13:49:00,26.1875,100.0,34.716,8.39279,0.38,199.0
2021-06-19 13:50:00,26.1875,100.0,10.866,8.39733,0.38,197.0
2021-06-19 13:51:00,26.25,100.0,9.016,8.37917,0.38,193.0
2021-06-19 13:52:00,26.1875,100.0,34.892,8.39733,0.38,196.0
2021-06-19 13:53:00,26.1875,100.0,34.945,8.38371,0.38,199.0
2021-06-19 13:54:00,26.1875,100.0,34.945,8.38371,0.38,199.0
2021-06-19 13:55:00,26.1875,100.0,10.158,8.38825,0.38,199.0
2021-06-19 13:56:00,26.25,100.0,13.387,8.39279,0.38,199.0
2021-06-19 13:57:00,26.1875,100.0,10.859,8.37917,0.38,201.0
2021-06-19 13:58:00,26.25,100.0,34.922,8.37917,0.38,211.0
2021-06-19 13:59:00,26.25,100.0,22.989,8.38371,1907.52869,274.0
2021-06-19 14:00:00,26.3125,100.0,10.691,8.38371,43343.46094,273.0
2021-06-19 14:01:00,26.3125,100.0,3.122,8.38825,3940.02515,283.0
2021-06-19 14:02:00,26.25,100.0,9.686,8.39279,1719.83362,304.0
2021-06-19 14:03:00,26.25,100.0,10.562,8.38371,0.38,272.0
2021-06-19 14:04:00,26.25,100.0,10.211,8.37917,0.38,230.0
2021-06-19 14:05:00,26.25,100.0,18.443,8.37917,0.38,210.0
2021-06-19 14:06:00,26.1875,100.0,11.003,8.37463,150641.4219,266.0
2021-06-19 14:07:00,26.3125,100.0,11.574,8.37463,1506.51636,295.0
2021-06-19 14:08:00,26.25,100.0,11.749,8.38371,281.94611,334.0
2021-06-19 14:09:00,26.3125,100.0,11.171,8.37917,399.61987,330.0
2021-06-19 14:10:00,26.3125,100.0,34.062,8.38371,365103.4063,276.0
2021-06-19 14:11:00,26.25,100.0,15.085,8.37463,0.38,258.0
2021-06-19 14:12:00,26.3125,100.0,10.287,8.38371,0.38,238.0
2021-06-19 14:13:00,26.3125,100.0,10.287,8.38371,0.38,238.0
2021-06-19 14:14:00,26.3125,100.0,10.287,8.38371,0.38,238.0
2021-06-19 14:15:00,26.3125,100.0,10.287,8.38371,0.38,238.0
2021-06-19 14:16:00,26.3125,100.0,10.287,8.38371,0.38,238.0
2021-06-19 14:17:00,26.3125,100.0,10.287,8.38371,0.38,238.0
2021-06-19 14:18:00,26.3125,100.0,10.287,8.38371,0.38,238.0
2021-06-19 14:19:00,26.3125,100.0,10.287,8.38371,0.38,238.0
2021-06-19 14:20:00,26.3125,100.0,10.287,8.38371,0.38,238.0
2021-06-19 14:21:00,26.3125,100.0,10.287,8.38371,0.38,238.0
2021-06-19 14:22:00,26.3125,100.0,10.287,8.38371,0.38,238.0
2021-06-19 14:23:00,26.3125,100.0,10.249,8.38371,0.38,204.0
2021-06-19 14:24:00,26.25,100.0,10.562,8.35647,0.38,208.0
2021-06-19 14:25:00,26.25,100.0,1.583,8.39279,0.38,206.0
2021-06-19 14:26:00,26.3125,100.0,11.681,8.38825,0.38,199.0
2021-06-19 14:27:00,26.3125,100.0,11.681,8.38825,0.38,199.0
2021-06-19 14:28:00,26.3125,100.0,11.643,8.39279,0.38,208.0
2021-06-19 14:29:00,26.25,100.0,11.506,8.39733,0.38,205.0
2021-06-19 14:30:00,26.3125,100.0,23.081,8.40187,0.38,203.0
2021-06-19 14:31:00,26.3125,100.0,12.168,8.38371,0.38,226.0
2021-06-19 14:32:00,26.3125,100.0,10.257,8.39279,4713923.0,260.0
2021-06-19 14:33:00,26.3125,100.0,12.8,8.39279,0.38,240.0
2021-06-19 14:34:00,26.3125,100.0,4.896,8.38825,0.38,233.0
2021-06-19 14:35:00,26.3125,100.0,11.034,8.39733,0.38,246.0
2021-06-19 14:36:00,26.25,100.0,10.828,8.37917,70056.94531,272.0
2021-06-19 14:37:00,26.3125,100.0,22.007,8.38371,0.38,263.0
2021-06-19 14:38:00,26.375,100.0,10.356,8.38371,5198.92871,287.0
2021-06-19 14:39:00,26.375,100.0,10.463,8.38371,2302716.5,270.0
2021-06-19 14:40:00,26.3125,100.0,10.455,8.38371,0.38,241.0
2021-06-19 14:41:00,26.3125,100.0,11.133,8.37917,0.38,226.0
2021-06-19 14:42:00,26.375,100.0,11.513,8.37917,0.38,203.0
2021-06-19 14:43:00,26.375,100.0,5.939,8.35647,0.38,208.0
2021-06-19 14:44:00,26.3125,100.0,13.592,8.38371,0.38,208.0
2021-06-19 14:45:00,26.3125,100.0,24.992,8.39733,0.38,205.0
2021-06-19 14:46:00,26.3125,100.0,24.992,8.39733,0.38,205.0
2021-06-19 14:47:00,26.375,100.0,10.508,8.38825,0.38,209.0
2021-06-19 14:48:00,26.3125,100.0,4.82,8.39279,0.38,208.0
2021-06-19 14:49:00,26.375,100.0,13.364,8.37917,0.38,208.0
2021-06-19 14:50:00,26.375,100.0,14.422,8.39733,0.38,212.0
2021-06-19 14:51:00,26.375,100.0,10.919,8.37917,0.38,202.0
2021-06-19 14:52:00,26.375,100.0,21.71,8.37463,0.38,204.0
2021-06-19 14:53:00,26.375,100.0,13.737,8.37917,0.38,202.0
2021-06-19 14:54:00,26.375,100.0,13.737,8.37917,0.38,202.0
2021-06-19 14:55:00,26.3125,100.0,28.503,8.38371,0.38,201.0
2021-06-19 14:56:00,26.4375,100.0,10.463,8.37917,0.38,202.0
2021-06-19 14:57:00,26.4375,100.0,11.11,8.37917,0.38,205.0
2021-06-19 14:58:00,26.5,100.0,10.318,8.37917,0.38,201.0
2021-06-19 14:59:00,26.375,100.0,19.776,8.38371,0.38,199.0
2021-06-19 15:00:00,26.375,100.0,4.858,8.38371,0.38,205.0
2021-06-19 15:01:00,26.375,100.0,11.612,8.39733,0.38,208.0
2021-06-19 15:02:00,26.4375,100.0,12.732,8.38371,0.38,208.0
2021-06-19 15:03:00,26.3125,100.0,10.775,8.37917,0.38,208.0
2021-06-19 15:04:00,26.375,100.0,10.706,8.39279,0.38,205.0
2021-06-19 15:05:00,26.375,100.0,8.483,8.38825,0.38,206.0
2021-06-19 15:06:00,26.375,100.0,11.78,8.39279,0.38,203.0
2021-06-19 15:07:00,26.375,100.0,11.407,8.36101,0.38,203.0
2021-06-19 15:08:00,26.375,100.0,9.983,8.38371,0.38,202.0
2021-06-19 15:09:00,26.4375,100.0,10.881,8.39279,0.38,203.0
2021-06-19 15:10:00,26.375,100.0,7.797,8.38371,0.38,197.0
2021-06-19 15:11:00,26.4375,100.0,10.942,8.38371,0.38,201.0
2021-06-19 15:12:00,26.375,100.0,11.331,8.39279,0.38,201.0
2021-06-19 15:13:00,26.375,100.0,20.606,8.40641,0.38,199.0
2021-06-19 15:14:00,26.375,100.0,10.211,8.38825,0.38,195.0
2021-06-19 15:15:00,26.3125,100.0,19.151,8.38371,0.38,199.0
2021-06-19 15:16:00,26.375,100.0,6.122,8.39733,0.38,197.0
2021-06-19 15:17:00,26.3125,100.0,10.257,8.39279,0.38,197.0
2021-06-19 15:18:00,26.3125,100.0,34.77,8.38371,0.38,196.0
2021-06-19 15:19:00,26.3125,100.0,10.173,8.37463,0.38,194.0
2021-06-19 15:20:00,26.3125,100.0,10.356,8.38825,0.38,197.0
2021-06-19 15:21:00,26.375,100.0,10.234,8.38825,0.38,195.0
2021-06-19 15:22:00,26.375,100.0,10.859,8.38371,0.38,195.0
2021-06-19 15:23:00,26.3125,100.0,10.744,8.38825,0.38,193.0
2021-06-19 15:24:00,26.375,100.0,8.17,8.39733,0.38,195.0
2021-06-19 15:25:00,26.375,100.0,10.546,8.39279,0.38,196.0
2021-06-19 15:26:00,26.375,100.0,12.024,8.39279,0.38,196.0
2021-06-19 15:27:00,26.3125,100.0,11.323,8.37917,0.38,194.0
2021-06-19 15:28:00,26.3125,100.0,10.234,8.39733,0.38,195.0
2021-06-19 15:29:00,26.3125,100.0,10.196,8.38371,0.38,194.0
2021-06-19 15:30:00,26.3125,100.0,31.442,8.39279,0.38,197.0
2021-06-19 15:31:00,26.3125,100.0,30.871,8.37917,0.38,196.0
2021-06-19 15:32:00,26.3125,100.0,34.937,8.38371,0.38,201.0
2021-06-19 15:33:00,26.3125,100.0,10.569,8.39279,0.38,194.0
2021-06-19 15:34:00,26.3125,100.0,10.531,8.40187,0.38,198.0
2021-06-19 15:35:00,26.3125,100.0,9.96,8.39733,0.38,199.0
2021-06-19 15:36:00,26.3125,100.0,10.653,8.40641,0.38,202.0
2021-06-19 15:37:00,26.25,100.0,30.315,8.39733,0.38,200.0
2021-06-19 15:38:00,26.3125,100.0,4.744,8.39279,0.38,203.0
2021-06-19 15:39:00,26.25,100.0,23.043,8.39733,0.38,205.0
2021-06-19 15:40:00,26.3125,100.0,7.409,8.39279,0.38,199.0
2021-06-19 15:41:00,26.375,100.0,17.727,8.39733,0.38,201.0
2021-06-19 15:42:00,26.3125,100.0,34.655,8.39279,0.38,205.0
2021-06-19 15:43:00,26.3125,100.0,10.166,8.38825,0.38,206.0
2021-06-19 15:44:00,26.25,100.0,12.64,8.38371,0.38,203.0
2021-06-19 15:45:00,26.3125,100.0,30.041,8.40641,0.38,205.0
2021-06-19 15:46:00,26.3125,100.0,34.808,8.40187,0.38,202.0
2021-06-19 15:47:00,26.3125,100.0,34.427,8.40187,0.38,205.0
2021-06-19 15:48:00,26.375,100.0,10.463,8.38825,0.38,206.0
2021-06-19 15:49:00,26.375,100.0,0.715,8.39279,0.38,203.0
2021-06-19 15:50:00,26.3125,100.0,5.376,8.39733,0.38,203.0
2021-06-19 15:51:00,26.375,100.0,10.714,8.38371,0.38,199.0
2021-06-19 15:52:00,26.375,100.0,10.478,8.38371,0.38,201.0
2021-06-19 15:53:00,26.375,100.0,10.897,8.39733,0.38,203.0
2021-06-19 15:54:00,26.3125,100.0,4.15,8.37917,0.38,206.0
2021-06-19 15:55:00,26.375,100.0,10.569,8.38371,0.38,199.0
2021-06-19 15:56:00,26.375,100.0,10.105,8.38371,0.38,201.0
2021-06-19 15:57:00,26.4375,100.0,10.706,8.39279,0.38,206.0
2021-06-19 15:58:00,26.375,100.0,11.125,8.38825,0.38,207.0
2021-06-19 15:59:00,26.375,100.0,10.257,8.37917,0.38,204.0
2021-06-19 16:00:00,26.375,100.0,15.618,8.38825,0.38,207.0
2021-06-19 16:01:00,26.4375,100.0,13.212,8.38825,0.38,205.0
2021-06-19 16:02:00,26.4375,100.0,10.866,8.39733,0.38,208.0
2021-06-19 16:03:00,26.5,100.0,10.417,8.37463,0.38,207.0
2021-06-19 16:04:00,26.4375,100.0,11.536,8.38371,0.38,208.0
2021-06-19 16:05:00,26.4375,100.0,10.653,8.37917,0.38,208.0
2021-06-19 16:06:00,26.4375,100.0,10.653,8.37917,0.38,208.0
2021-06-19 16:07:00,26.4375,100.0,10.112,8.37463,0.38,207.0
2021-06-19 16:08:00,26.4375,100.0,10.356,8.37463,0.38,204.0
2021-06-19 16:09:00,26.4375,100.0,5.528,8.37917,0.38,203.0
2021-06-19 16:10:00,26.375,100.0,29.873,8.39279,0.38,203.0
2021-06-19 16:11:00,26.375,100.0,10.866,8.37463,0.38,208.0
2021-06-19 16:12:00,26.4375,100.0,23.994,8.38371,0.38,195.0
2021-06-19 16:13:00,26.5,100.0,10.79,8.37917,0.38,200.0
2021-06-19 16:14:00,26.4375,100.0,10.661,8.37917,0.38,197.0
2021-06-19 16:15:00,26.4375,100.0,8.909,8.37917,0.38,199.0
2021-06-19 16:16:00,26.4375,100.0,9.077,8.39279,0.38,199.0
2021-06-19 16:17:00,26.4375,100.0,5.376,8.40641,0.38,198.0
2021-06-19 16:18:00,26.4375,100.0,32.866,8.39279,0.38,197.0
2021-06-19 16:19:00,26.4375,100.0,3.876,8.38371,0.38,200.0
2021-06-19 16:20:00,26.4375,100.0,4.447,8.37917,0.38,200.0
2021-06-19 16:21:00,26.4375,100.0,10.257,8.37917,0.38,199.0
2021-06-19 16:22:00,26.4375,100.0,11.506,8.39279,0.38,194.0
2021-06-19 16:23:00,26.4375,100.0,12.206,8.38825,0.38,202.0
2021-06-19 16:24:00,26.4375,100.0,9.686,8.39279,0.38,202.0
2021-06-19 16:25:00,26.4375,100.0,9.511,8.37917,0.38,203.0
2021-06-19 16:26:00,26.375,100.0,21.108,8.38825,0.38,206.0
2021-06-19 16:27:00,26.4375,100.0,33.49,8.38371,0.38,202.0
2021-06-19 16:28:00,26.4375,100.0,9.488,8.38371,0.38,203.0
2021-06-19 16:29:00,26.4375,100.0,10.798,8.39279,0.38,207.0
2021-06-19 16:30:00,26.375,100.0,9.61,8.39279,0.38,207.0
2021-06-19 16:31:00,26.4375,100.0,9.663,8.38825,0.38,208.0
2021-06-19 16:32:00,26.4375,100.0,9.975,8.38371,0.38,206.0
2021-06-19 16:33:00,26.4375,100.0,10.242,8.39733,0.38,208.0
2021-06-19 16:34:00,26.4375,100.0,12.343,8.40187,0.38,208.0
2021-06-19 16:35:00,26.4375,100.0,9.366,8.33832,0.38,206.0
2021-06-19 16:36:00,26.375,100.0,21.443,8.37917,0.38,208.0
2021-06-19 16:37:00,26.375,100.0,11.057,8.39279,0.38,215.0
2021-06-19 16:38:00,26.375,100.0,10.859,8.39733,0.38,218.0
2021-06-19 16:39:00,26.4375,100.0,10.211,8.38825,0.38,211.0
2021-06-19 16:40:00,26.375,100.0,34.358,8.40641,0.38,214.0
2021-06-19 16:41:00,26.375,100.0,14.62,8.39279,0.38,211.0
2021-06-19 16:42:00,26.4375,100.0,34.869,8.39279,0.38,213.0
2021-06-19 16:43:00,26.375,100.0,11.59,8.39279,0.38,222.0
2021-06-19 16:44:00,26.4375,100.0,16.775,8.40641,0.38,221.0
2021-06-19 16:45:00,26.4375,100.0,11.925,8.38371,0.38,215.0
2021-06-19 16:46:00,26.4375,100.0,9.473,8.39279,0.38,209.0
2021-06-19 16:47:00,26.4375,100.0,5.201,8.39279,0.38,209.0
2021-06-19 16:48:00,26.375,100.0,19.456,8.40641,0.38,210.0
2021-06-19 16:49:00,26.4375,100.0,9.176,8.38825,0.38,208.0
2021-06-19 16:50:00,26.4375,100.0,12.062,8.39279,0.38,208.0
2021-06-19 16:51:00,26.375,100.0,8.475,8.39279,0.38,208.0
2021-06-19 16:52:00,26.4375,100.0,34.838,8.39279,0.38,209.0
2021-06-19 16:53:00,26.375,100.0,10.249,8.39279,0.38,211.0
2021-06-19 16:54:00,26.375,100.0,9.404,8.39733,0.38,214.0
2021-06-19 16:55:00,26.375,100.0,15.466,8.39279,0.38,211.0
2021-06-19 16:56:00,26.375,100.0,9.366,8.37917,0.38,209.0
2021-06-19 16:57:00,26.375,100.0,17.91,8.40641,0.38,209.0
2021-06-19 16:58:00,26.375,100.0,11.506,8.39279,0.38,208.0
2021-06-19 16:59:00,26.375,100.0,10.12,8.39279,0.38,205.0
2021-06-19 17:00:00,26.375,100.0,9.808,8.39279,0.38,202.0
2021-06-19 17:01:00,26.375,100.0,9.48,8.39733,0.38,206.0
2021-06-19 17:02:00,26.375,100.0,1.279,8.40187,0.38,208.0
2021-06-19 17:03:00,26.375,100.0,6.663,8.39733,0.38,208.0
2021-06-19 17:04:00,26.375,100.0,9.176,8.39279,0.38,208.0
2021-06-19 17:05:00,26.375,100.0,9.366,8.39279,0.38,208.0
2021-06-19 17:06:00,26.4375,100.0,10.097,8.38371,0.38,208.0
2021-06-19 17:07:00,26.375,100.0,10.036,8.38371,0.38,208.0
2021-06-19 17:08:00,26.375,100.0,19.753,8.39279,0.38,210.0
2021-06-19 17:09:00,26.375,100.0,2.444,8.38371,0.38,207.0
2021-06-19 17:10:00,26.375,100.0,9.663,8.40187,0.38,209.0
2021-06-19 17:11:00,26.4375,100.0,12.587,8.39279,0.38,208.0
2021-06-19 17:12:00,26.375,100.0,4.264,8.38825,0.38,209.0
2021-06-19 17:13:00,26.375,100.0,18.435,8.39733,0.38,211.0
2021-06-19 17:14:00,26.375,100.0,3.411,8.39279,0.38,208.0
2021-06-19 17:15:00,26.375,100.0,9.945,8.38371,0.38,209.0
2021-06-19 17:16:00,26.4375,100.0,9.374,8.39279,0.38,208.0
2021-06-19 17:17:00,26.375,100.0,7.873,8.39279,0.38,208.0
2021-06-19 17:18:00,26.375,100.0,9.457,8.39733,0.38,208.0
2021-06-19 17:19:00,26.4375,100.0,34.853,8.39279,0.38,208.0
2021-06-19 17:20:00,26.375,100.0,9.275,8.38825,0.38,208.0
2021-06-19 17:21:00,26.375,100.0,10.988,8.40641,0.38,207.0
2021-06-19 17:22:00,26.4375,100.0,9.495,8.39733,0.38,197.0
2021-06-19 17:23:00,26.375,100.0,29.729,8.40641,0.38,208.0
2021-06-19 17:24:00,26.375,100.0,9.488,8.39279,0.38,208.0
2021-06-19 17:25:00,26.4375,100.0,34.777,8.40641,0.38,208.0
2021-06-19 17:26:00,26.375,100.0,9.648,8.39279,0.38,212.0
2021-06-19 17:27:00,26.375,100.0,8.795,8.40187,0.38,208.0
2021-06-19 17:28:00,26.375,100.0,5.749,8.40187,0.38,213.0
2021-06-19 17:29:00,26.375,100.0,9.77,8.39733,0.38,210.0
2021-06-19 17:30:00,26.4375,100.0,10.287,8.38371,0.38,209.0
2021-06-19 17:31:00,26.375,100.0,22.761,8.40187,0.38,213.0
2021-06-19 17:32:00,26.375,100.0,34.869,8.38371,0.38,214.0
2021-06-19 17:33:00,26.375,100.0,34.869,8.38371,0.38,214.0
2021-06-19 17:34:00,26.375,100.0,9.693,8.39279,0.38,211.0
2021-06-19 17:35:00,26.375,100.0,30.65,8.40641,0.38,211.0
2021-06-19 17:36:00,26.375,100.0,10.706,8.38825,0.38,215.0
2021-06-19 17:37:00,26.375,100.0,9.023,8.39733,0.38,211.0
2021-06-19 17:38:00,26.375,100.0,7.196,8.39279,0.38,211.0
2021-06-19 17:39:00,26.375,100.0,17.651,8.39279,0.38,214.0
2021-06-19 17:40:00,26.375,100.0,15.991,8.39733,0.38,215.0
2021-06-19 17:41:00,26.375,100.0,10.341,8.39733,0.38,215.0
2021-06-19 17:42:00,26.375,100.0,9.229,8.38371,0.38,214.0
2021-06-19 17:43:00,26.375,100.0,10.204,8.39733,0.38,215.0
2021-06-19 17:44:00,26.375,100.0,19.783,8.40641,0.38,211.0
2021-06-19 17:45:00,26.375,100.0,8.932,8.39733,0.38,208.0
2021-06-19 17:46:00,26.375,100.0,9.13,8.40641,0.38,208.0
2021-06-19 17:47:00,26.375,100.0,10.044,8.40187,0.38,208.0
2021-06-19 17:48:00,26.375,100.0,32.5,8.40641,0.38,203.0
2021-06-19 17:49:00,26.375,100.0,10.455,8.40187,0.38,208.0
2021-06-19 17:50:00,26.375,100.0,5.193,8.39733,0.38,207.0
2021-06-19 17:51:00,26.375,100.0,10.699,8.39733,0.38,208.0
2021-06-19 17:52:00,26.375,100.0,9.663,8.39279,0.38,208.0
2021-06-19 17:53:00,26.375,100.0,8.33,8.39279,0.38,208.0
2021-06-19 17:54:00,26.3125,100.0,8.528,8.39733,0.38,208.0
2021-06-19 17:55:00,26.375,100.0,24.291,8.39279,0.38,208.0
2021-06-19 17:56:00,26.3125,100.0,9.823,8.40187,0.38,208.0
2021-06-19 17:57:00,26.375,100.0,9.457,8.40187,0.38,208.0
2021-06-19 17:58:00,26.3125,100.0,13.554,8.40641,0.38,208.0
2021-06-19 17:59:00,26.3125,100.0,10.562,8.40187,0.38,206.0
2021-06-19 18:00:00,26.375,100.0,11.574,8.39733,0.38,204.0
