,Datetime,Temperature,Turbidity,Dissolved Oxygen,PH,Ammonia,Nitrate,Temperature_Predict,PH_Predict,Turbidity_Predict,Dissolved Oxygen Predict,Ammonia_Predict,Nitrate_Predict,Weight_diff_Pred
697,2021-08-01 08:44:00,24.1875,2.0,38.652,7.3124,6.9799,464.0,24.034576,7.3458133,18.070316,30.667747,10185.169,-1.3833522,0.0174033365649154
698,2021-08-01 08:45:00,24.25,2.0,38.677,7.30786,6.87291,464.0,23.998814,7.3449154,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
699,2021-08-01 08:46:00,24.25,2.0,38.677,7.30786,6.87291,464.0,24.024057,7.346261,18.070316,30.671223,10185.169,-1.3833522,0.0174033365649154
700,2021-08-01 08:47:00,24.25,2.0,38.677,7.30786,6.87291,464.0,24.058857,7.341224,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
701,2021-08-01 08:48:00,24.25,2.0,38.677,7.30786,6.87291,464.0,24.058857,7.341224,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
702,2021-08-01 08:49:00,24.25,2.0,38.677,7.30786,6.87291,464.0,24.058857,7.341224,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
703,2021-08-01 08:50:00,24.25,2.0,38.677,7.30786,6.87291,464.0,24.058857,7.341224,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
704,2021-08-01 08:51:00,24.25,2.0,38.677,7.30786,6.87291,464.0,24.058859,7.341224,18.070316,30.665928,10185.169,-1.3833522,0.0174033365649154
705,2021-08-01 08:52:00,24.25,2.0,38.677,7.30786,6.87291,464.0,24.058859,7.341224,18.070316,30.665928,10185.169,-1.3833522,0.0174033365649154
706,2021-08-01 08:53:00,24.25,2.0,38.669,7.30332,7.54179,454.0,24.058857,7.341224,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
707,2021-08-01 08:54:00,24.25,2.0,38.669,7.30332,7.54179,454.0,24.058903,7.340562,18.070316,30.665947,10185.169,-1.3833522,0.0174033365649154
708,2021-08-01 08:55:00,24.25,2.0,38.669,7.30332,7.54179,454.0,24.05882,7.339054,18.070316,30.667713,10185.169,-1.3833522,0.0174033365649154
709,2021-08-01 08:56:00,24.1875,2.0,38.694,7.30332,6.05327,474.0,24.05882,7.339054,18.070316,30.667713,10185.169,-1.3833522,0.0174033365649154
710,2021-08-01 08:57:00,24.1875,2.0,38.677,7.30786,6.12336,474.0,24.034302,7.3371477,18.070316,30.66766,10185.169,-1.3833522,0.0174033365649154
711,2021-08-01 08:58:00,24.1875,2.0,38.694,7.30332,5.78121,475.0,23.998718,7.3406715,18.070316,30.661922,10185.169,-1.3833522,0.0174033365649154
712,2021-08-01 08:59:00,24.1875,2.0,38.694,7.30332,5.78121,475.0,23.99888,7.341574,18.070316,30.66589,10185.169,-1.3833522,0.0174033365649154
713,2021-08-01 09:00:00,24.1875,2.0,38.694,7.30332,5.78121,475.0,23.998795,7.340016,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
714,2021-08-01 09:01:00,24.1875,2.0,38.694,7.30332,5.78121,475.0,23.998795,7.340016,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
715,2021-08-01 09:02:00,24.1875,2.0,38.694,7.30332,5.78121,475.0,23.998795,7.340016,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
716,2021-08-01 09:03:00,24.1875,2.0,38.694,7.30332,5.78121,475.0,23.998795,7.340016,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
717,2021-08-01 09:04:00,24.1875,2.0,38.694,7.30332,5.78121,475.0,23.998795,7.340016,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
718,2021-08-01 09:05:00,24.1875,2.0,38.694,7.30332,5.78121,475.0,23.998795,7.340016,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
719,2021-08-01 09:06:00,24.1875,2.0,38.686,7.30332,6.76764,464.0,23.998795,7.340016,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
720,2021-08-01 09:07:00,24.1875,2.0,38.686,7.30332,6.76764,464.0,23.998795,7.340016,18.070316,30.661903,10185.169,-1.3833522,0.0174033365649154
721,2021-08-01 09:08:00,24.1875,2.0,38.686,7.30332,6.76764,464.0,23.998795,7.340016,18.070316,30.66383,10185.169,-1.3833522,0.0174033365649154
722,2021-08-01 09:09:00,24.25,3.0,38.702,7.3124,6.79379,454.0,23.998795,7.340016,18.070316,30.66383,10185.169,-1.3833522,0.0174033365649154
723,2021-08-01 09:10:00,24.25,3.0,38.702,7.3124,6.79379,454.0,24.023832,7.3434954,18.070316,30.663792,10185.169,-1.3833522,0.0174033365649154
724,2021-08-01 09:11:00,24.25,3.0,38.702,7.3124,6.79379,454.0,24.058895,7.3439283,18.070316,30.659859,10185.169,-1.3833522,0.0174033365649154
725,2021-08-01 09:12:00,24.25,3.0,38.702,7.3124,6.79379,454.0,24.058895,7.3439283,18.070316,30.659859,10185.169,-1.3833522,0.0174033365649154
726,2021-08-01 09:13:00,24.25,2.0,38.702,7.30786,7.31152,466.0,24.058895,7.3439283,18.070316,30.659859,10185.169,-1.3833522,0.0174033365649154
727,2021-08-01 09:14:00,24.1875,2.0,38.652,7.30786,7.39699,464.0,24.05894,7.3430357,18.070316,30.659859,10185.169,-1.3833522,0.0174033365649154
728,2021-08-01 09:15:00,24.1875,2.0,38.652,7.30786,7.39699,464.0,24.034328,7.339317,18.070316,30.659971,10185.169,-1.3833522,0.0174033365649154
729,2021-08-01 09:16:00,24.1875,2.0,38.652,7.30786,7.39699,464.0,23.998804,7.342294,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
730,2021-08-01 09:17:00,24.1875,1.0,38.762,7.31694,6.46187,474.0,23.998804,7.342294,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
731,2021-08-01 09:18:00,24.1875,1.0,38.762,7.31694,6.46187,474.0,23.99865,7.343833,18.070316,30.67097,10185.169,-1.3833522,0.0174033365649154
732,2021-08-01 09:19:00,24.1875,1.0,38.762,7.31694,6.46187,474.0,23.998825,7.347894,18.070316,30.641918,10185.169,-1.3833522,0.0174033365649154
733,2021-08-01 09:20:00,24.1875,2.0,38.728,7.3124,6.66406,466.0,23.998825,7.347894,18.070316,30.641918,10185.169,-1.3833522,0.0174033365649154
734,2021-08-01 09:21:00,24.1875,2.0,38.635,7.30332,5.9156,465.0,23.998901,7.3469467,18.070316,30.64206,10185.169,-1.3833522,0.0174033365649154
735,2021-08-01 09:22:00,24.1875,2.0,38.635,7.30332,5.9156,465.0,23.99897,7.3432612,18.070316,30.652927,10185.169,-1.3833522,0.0174033365649154
736,2021-08-01 09:23:00,24.1875,3.0,38.626,7.30332,6.5118,467.0,23.998795,7.340016,18.070316,30.674524,10185.169,-1.3833522,0.0174033365649154
737,2021-08-01 09:24:00,24.1875,3.0,38.626,7.30332,6.5118,467.0,23.998795,7.340016,18.070316,30.67454,10185.169,-1.3833522,0.0174033365649154
738,2021-08-01 09:25:00,24.1875,1.0,38.694,7.3124,6.0999,474.0,23.998795,7.340016,18.070316,30.676128,10185.169,-1.3833522,0.0174033365649154
739,2021-08-01 09:26:00,24.1875,1.0,38.694,7.3124,6.0999,474.0,23.998642,7.341336,18.070316,30.675999,10185.169,-1.3833522,0.0174033365649154
740,2021-08-01 09:27:00,24.25,2.0,38.652,7.30786,5.41747,478.0,23.998814,7.3449154,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
741,2021-08-01 09:28:00,24.25,2.0,38.652,7.30786,5.41747,478.0,24.024057,7.346261,18.070316,30.661976,10185.169,-1.3833522,0.0174033365649154
742,2021-08-01 09:29:00,24.25,2.0,38.652,7.30786,5.41747,478.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
743,2021-08-01 09:30:00,24.25,2.0,38.652,7.30786,5.41747,478.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
744,2021-08-01 09:31:00,24.25,2.0,38.652,7.30786,5.41747,478.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
745,2021-08-01 09:32:00,24.25,2.0,38.652,7.30786,5.41747,478.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
746,2021-08-01 09:33:00,24.25,2.0,38.652,7.30786,5.41747,478.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
747,2021-08-01 09:34:00,24.25,2.0,38.652,7.30786,5.41747,478.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
748,2021-08-01 09:35:00,24.25,2.0,38.652,7.30786,5.41747,478.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
749,2021-08-01 09:36:00,24.1875,1.0,38.694,7.3124,7.39699,451.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
750,2021-08-01 09:37:00,24.1875,1.0,38.694,7.3124,7.39699,451.0,24.034248,7.3401055,18.070316,30.671185,10185.169,-1.3833522,0.0174033365649154
751,2021-08-01 09:38:00,24.1875,1.0,38.694,7.3124,7.39699,451.0,23.998814,7.3449154,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
752,2021-08-01 09:39:00,24.1875,1.0,38.795,7.33056,8.5757,448.0,23.998814,7.3449154,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
753,2021-08-01 09:40:00,24.1875,1.0,38.795,7.33056,8.5757,448.0,23.998505,7.3486857,18.070316,30.661495,10185.169,-1.3833522,0.0174033365649154
754,2021-08-01 09:41:00,24.1875,1.0,38.795,7.33056,8.5757,448.0,23.998856,7.3572636,18.070316,30.629818,10185.169,-1.3833522,0.0174033365649154
755,2021-08-01 09:42:00,24.1875,1.0,38.795,7.33056,8.5757,448.0,23.998856,7.3572636,18.070316,30.629818,10185.169,-1.3833522,0.0174033365649154
756,2021-08-01 09:43:00,24.1875,1.0,38.795,7.33056,8.5757,448.0,23.998856,7.3572636,18.070316,30.629818,10185.169,-1.3833522,0.0174033365649154
757,2021-08-01 09:44:00,24.1875,1.0,38.795,7.33056,8.5757,448.0,23.998856,7.3572636,18.070316,30.629818,10185.169,-1.3833522,0.0174033365649154
758,2021-08-01 09:45:00,24.1875,1.0,38.795,7.33056,8.5757,448.0,23.998856,7.3572636,18.070316,30.629818,10185.169,-1.3833522,0.0174033365649154
759,2021-08-01 09:46:00,24.1875,1.0,38.795,7.33056,8.5757,448.0,23.998856,7.3572636,18.070316,30.629818,10185.169,-1.3833522,0.0174033365649154
760,2021-08-01 09:47:00,24.1875,1.0,38.694,7.30332,9.27446,446.0,23.998856,7.3572636,18.070316,30.629818,10185.169,-1.3833522,2.363795151343424
761,2021-08-01 09:48:00,24.1875,1.0,38.694,7.30332,9.27446,446.0,23.999321,7.351335,18.070316,30.630268,10185.169,-1.3833522,2.363795151343424
762,2021-08-01 09:49:00,24.1875,1.0,38.736,7.30786,8.71086,450.0,23.998795,7.340016,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
763,2021-08-01 09:50:00,24.1875,1.0,38.736,7.30786,8.71086,450.0,23.998718,7.3406715,18.070316,30.661762,10185.169,-1.3833522,0.0174033365649154
764,2021-08-01 09:51:00,24.1875,1.0,38.736,7.30786,8.71086,450.0,23.998804,7.342294,18.070316,30.650309,10185.169,-1.3833522,0.0174033365649154
765,2021-08-01 09:52:00,24.1875,1.0,38.736,7.30786,8.71086,450.0,23.998804,7.342294,18.070316,30.650309,10185.169,-1.3833522,0.0174033365649154
766,2021-08-01 09:53:00,24.1875,1.0,38.736,7.30786,8.71086,450.0,23.998804,7.342294,18.070316,30.650309,10185.169,-1.3833522,0.0174033365649154
767,2021-08-01 09:54:00,24.1875,1.0,38.736,7.30786,8.71086,450.0,23.998804,7.342294,18.070316,30.650309,10185.169,-1.3833522,0.0174033365649154
768,2021-08-01 09:55:00,24.1875,1.0,38.736,7.30786,8.71086,450.0,23.998804,7.342294,18.070316,30.650309,10185.169,-1.3833522,0.0174033365649154
769,2021-08-01 09:56:00,24.1875,1.0,38.736,7.30786,8.71086,450.0,23.998804,7.342294,18.070316,30.650309,10185.169,-1.3833522,0.0174033365649154
770,2021-08-01 09:57:00,24.1875,1.0,38.736,7.30786,8.71086,450.0,23.998804,7.342294,18.070316,30.650309,10185.169,-1.3833522,0.0174033365649154
771,2021-08-01 09:58:00,24.1875,1.0,38.669,7.30786,9.42132,445.0,23.998804,7.342294,18.070316,30.650309,10185.169,-1.3833522,2.363795151343424
772,2021-08-01 09:59:00,24.1875,1.0,38.669,7.30786,9.42132,445.0,23.998804,7.342294,18.070316,30.650497,10185.169,-1.3833522,2.363795151343424
773,2021-08-01 10:00:00,24.1875,1.0,38.669,7.30786,9.42132,445.0,23.998804,7.342294,18.070316,30.667713,10185.169,-1.3833522,2.363795151343424
774,2021-08-01 10:01:00,24.1875,1.0,38.669,7.30786,9.42132,445.0,23.998804,7.342294,18.070316,30.667713,10185.169,-1.3833522,2.363795151343424
775,2021-08-01 10:02:00,24.1875,1.0,38.669,7.30786,9.42132,445.0,23.998804,7.342294,18.070316,30.667713,10185.169,-1.3833522,2.363795151343424
776,2021-08-01 10:03:00,24.1875,1.0,38.669,7.30786,9.42132,445.0,23.998804,7.342294,18.070316,30.667713,10185.169,-1.3833522,2.363795151343424
777,2021-08-01 10:04:00,24.1875,1.0,38.652,7.30332,8.05688,448.0,23.998804,7.342294,18.070316,30.667713,10185.169,-1.3833522,0.0174033365649154
778,2021-08-01 10:05:00,24.1875,1.0,38.652,7.30332,8.05688,448.0,23.99888,7.341574,18.070316,30.667747,10185.169,-1.3833522,0.0174033365649154
779,2021-08-01 10:06:00,24.1875,1.0,38.652,7.30332,8.05688,448.0,23.998795,7.340016,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
780,2021-08-01 10:07:00,24.1875,1.0,38.652,7.30332,8.05688,448.0,23.998795,7.340016,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
781,2021-08-01 10:08:00,24.1875,1.0,38.694,7.3124,9.60837,448.0,23.998795,7.340016,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
782,2021-08-01 10:09:00,24.1875,1.0,38.643,7.29424,9.60837,449.0,23.998642,7.341336,18.070316,30.671185,10185.169,-1.3833522,0.0174033365649154
783,2021-08-01 10:10:00,24.1875,1.0,38.643,7.30786,9.09429,449.0,23.999123,7.341813,18.070316,30.661995,10185.169,-1.3833522,0.0174033365649154
784,2021-08-01 10:11:00,24.1875,1.0,38.643,7.30786,9.09429,449.0,23.998543,7.3377333,18.070316,30.67303,10185.169,-1.3833522,0.0174033365649154
785,2021-08-01 10:12:00,24.1875,1.0,38.643,7.30786,9.09429,449.0,23.998804,7.342294,18.070316,30.67303,10185.169,-1.3833522,0.0174033365649154
786,2021-08-01 10:13:00,24.1875,1.0,38.643,7.30786,9.09429,449.0,23.998804,7.342294,18.070316,30.67303,10185.169,-1.3833522,0.0174033365649154
787,2021-08-01 10:14:00,24.1875,1.0,38.643,7.30786,9.09429,449.0,23.998804,7.342294,18.070316,30.67303,10185.169,-1.3833522,0.0174033365649154
788,2021-08-01 10:15:00,24.1875,2.0,38.686,7.30332,7.68958,458.0,23.998804,7.342294,18.070316,30.67303,10185.169,-1.3833522,0.0174033365649154
789,2021-08-01 10:16:00,24.1875,2.0,38.686,7.30332,7.68958,458.0,23.99888,7.341574,18.070316,30.672943,10185.169,-1.3833522,0.0174033365649154
790,2021-08-01 10:17:00,24.1875,2.0,38.686,7.30332,7.68958,458.0,23.998795,7.340016,18.070316,30.66383,10185.169,-1.3833522,0.0174033365649154
791,2021-08-01 10:18:00,24.1875,2.0,38.677,7.29424,7.84042,458.0,23.998795,7.340016,18.070316,30.66383,10185.169,-1.3833522,0.0174033365649154
792,2021-08-01 10:19:00,24.25,2.0,38.652,7.30786,8.84827,447.0,23.99895,7.338724,18.070316,30.66385,10185.169,-1.3833522,2.363795151343424
793,2021-08-01 10:20:00,24.25,2.0,38.652,7.30786,8.84827,447.0,24.023727,7.3396297,18.070316,30.665981,10185.169,-1.3833522,2.363795151343424
794,2021-08-01 10:21:00,24.25,2.0,38.652,7.30786,8.84827,447.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,2.363795151343424
795,2021-08-01 10:22:00,24.25,2.0,38.652,7.30786,8.84827,447.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,2.363795151343424
796,2021-08-01 10:23:00,24.25,2.0,38.652,7.30786,8.84827,447.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,2.363795151343424
797,2021-08-01 10:24:00,24.25,2.0,38.652,7.30786,8.84827,447.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,2.363795151343424
798,2021-08-01 10:25:00,24.25,2.0,38.652,7.30786,8.84827,447.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,2.363795151343424
799,2021-08-01 10:26:00,24.1875,2.0,38.702,7.29424,9.09429,445.0,24.058857,7.341224,18.070316,30.671272,10185.169,-1.3833522,2.363795151343424
800,2021-08-01 10:27:00,24.1875,2.0,38.702,7.29424,9.09429,445.0,24.034576,7.3373137,18.070316,30.671164,10185.169,-1.3833522,2.363795151343424
801,2021-08-01 10:28:00,24.1875,2.0,38.669,7.29424,9.53308,443.0,23.998774,7.3358917,18.070316,30.659857,10185.169,-1.3833522,2.363795151343424
802,2021-08-01 10:29:00,24.1875,2.0,38.669,7.29424,9.53308,443.0,23.998774,7.3358917,18.070316,30.659935,10185.169,-1.3833522,2.363795151343424
803,2021-08-01 10:30:00,24.1875,2.0,38.669,7.29424,9.53308,443.0,23.998774,7.3358917,18.070316,30.667713,10185.169,-1.3833522,2.363795151343424
804,2021-08-01 10:31:00,24.1875,2.0,38.669,7.29424,9.53308,443.0,23.998774,7.3358917,18.070316,30.667713,10185.169,-1.3833522,2.363795151343424
805,2021-08-01 10:32:00,24.1875,2.0,38.669,7.29424,9.53308,443.0,23.998774,7.3358917,18.070316,30.667713,10185.169,-1.3833522,2.363795151343424
806,2021-08-01 10:33:00,24.1875,2.0,38.669,7.29424,9.53308,443.0,23.998774,7.3358917,18.070316,30.667713,10185.169,-1.3833522,2.363795151343424
807,2021-08-01 10:34:00,24.1875,2.0,38.669,7.2897,8.3445,451.0,23.998774,7.3358917,18.070316,30.667713,10185.169,-1.3833522,0.0174033365649154
808,2021-08-01 10:35:00,24.1875,2.0,38.669,7.2897,8.3445,451.0,23.998852,7.335273,18.070316,30.667713,10185.169,-1.3833522,0.0174033365649154
809,2021-08-01 10:36:00,24.1875,2.0,38.669,7.2897,8.3445,451.0,23.998749,7.333883,18.070316,30.667713,10185.169,-1.3833522,0.0174033365649154
810,2021-08-01 10:37:00,24.1875,2.0,38.669,7.2897,8.3445,451.0,23.998749,7.333883,18.070316,30.667713,10185.169,-1.3833522,0.0174033365649154
811,2021-08-01 10:38:00,24.25,2.0,38.694,7.3124,8.15157,454.0,23.998749,7.333883,18.070316,30.667713,10185.169,-1.3833522,0.0174033365649154
812,2021-08-01 10:39:00,24.25,2.0,38.694,7.3124,8.15157,454.0,24.023567,7.338809,18.070316,30.66766,10185.169,-1.3833522,0.0174033365649154
813,2021-08-01 10:40:00,24.25,2.0,38.694,7.3124,8.15157,454.0,24.058895,7.3439283,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
814,2021-08-01 10:41:00,24.25,2.0,38.694,7.3124,8.15157,454.0,24.058895,7.3439283,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
815,2021-08-01 10:42:00,24.25,2.0,38.669,7.30332,6.66406,477.0,24.058895,7.3439283,18.070316,30.661884,10185.169,-1.3833522,0.0174033365649154
816,2021-08-01 10:43:00,24.25,2.0,38.669,7.30332,6.66406,477.0,24.058983,7.342182,18.070316,30.661942,10185.169,-1.3833522,0.0174033365649154
817,2021-08-01 10:44:00,24.25,2.0,38.686,7.32602,8.31201,458.0,24.05882,7.339054,18.070316,30.667713,10185.169,-1.3833522,0.0174033365649154
818,2021-08-01 10:45:00,24.25,2.0,38.686,7.32602,8.31201,458.0,24.058601,7.3426933,18.070316,30.667679,10185.169,-1.3833522,0.0174033365649154
819,2021-08-01 10:46:00,24.25,2.0,38.686,7.32602,8.31201,458.0,24.059013,7.353077,18.070316,30.66383,10185.169,-1.3833522,0.0174033365649154
820,2021-08-01 10:47:00,24.25,2.0,38.686,7.32602,8.31201,458.0,24.059013,7.353077,18.070316,30.66383,10185.169,-1.3833522,0.0174033365649154
821,2021-08-01 10:48:00,24.25,1.0,38.728,7.29424,8.91783,446.0,24.059013,7.353077,18.070316,30.66383,10185.169,-1.3833522,2.363795151343424
822,2021-08-01 10:49:00,24.1875,2.0,38.694,7.30786,9.38437,445.0,24.059317,7.34632,18.070316,30.663717,10185.169,-1.3833522,2.363795151343424
823,2021-08-01 10:50:00,24.1875,2.0,38.694,7.30786,9.38437,445.0,24.034004,7.334877,18.070316,30.652796,10185.169,-1.3833522,2.363795151343424
824,2021-08-01 10:51:00,24.1875,2.0,38.694,7.30786,9.38437,445.0,23.998804,7.342294,18.070316,30.661884,10185.169,-1.3833522,2.363795151343424
825,2021-08-01 10:52:00,24.1875,2.0,38.694,7.30786,9.38437,445.0,23.998804,7.342294,18.070316,30.661884,10185.169,-1.3833522,2.363795151343424
826,2021-08-01 10:53:00,24.25,1.0,38.702,7.29878,10.52113,438.0,23.998804,7.342294,18.070316,30.661884,10185.169,-1.3833522,-0.0012657751684768
827,2021-08-01 10:54:00,24.25,1.0,38.702,7.29878,10.52113,438.0,24.024101,7.3429446,18.070316,30.661865,10185.169,-1.3833522,-0.0012657751684768
828,2021-08-01 10:55:00,24.25,1.0,38.702,7.29878,10.52113,438.0,24.05878,7.3369465,18.070316,30.659859,10185.169,-1.3833522,-0.0012657751684768
829,2021-08-01 10:56:00,24.25,1.0,38.702,7.29878,10.52113,438.0,24.05878,7.3369465,18.070316,30.659859,10185.169,-1.3833522,-0.0012657751684768
830,2021-08-01 10:57:00,24.25,1.0,38.702,7.29878,10.52113,438.0,24.05878,7.3369465,18.070316,30.659859,10185.169,-1.3833522,-0.0012657751684768
831,2021-08-01 10:58:00,24.25,2.0,38.677,7.30332,8.24744,453.0,24.05878,7.3369465,18.070316,30.659859,10185.169,-1.3833522,0.0174033365649154
832,2021-08-01 10:59:00,24.25,2.0,38.677,7.30332,8.24744,453.0,24.058739,7.337566,18.070316,30.659918,10185.169,-1.3833522,0.0174033365649154
833,2021-08-01 11:00:00,24.25,2.0,38.677,7.30332,8.24744,453.0,24.05882,7.339054,18.070316,30.665928,10185.169,-1.3833522,0.0174033365649154
834,2021-08-01 11:01:00,24.25,2.0,38.719,7.30332,7.6301,457.0,24.05882,7.339054,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
835,2021-08-01 11:02:00,24.25,2.0,38.719,7.30332,7.6301,457.0,24.05882,7.339054,18.070316,30.665825,10185.169,-1.3833522,0.0174033365649154
836,2021-08-01 11:03:00,24.25,2.0,38.719,7.30332,7.6301,457.0,24.05882,7.339054,18.070316,30.655277,10185.169,-1.3833522,0.0174033365649154
837,2021-08-01 11:04:00,24.25,2.0,38.669,7.30332,7.36838,455.0,24.05882,7.339054,18.070316,30.655277,10185.169,-1.3833522,0.0174033365649154
838,2021-08-01 11:05:00,24.25,4.0,38.652,7.30332,7.65977,453.0,24.05882,7.339054,18.070316,30.655407,10185.169,-1.3833522,0.0174033365649154
839,2021-08-01 11:06:00,24.25,4.0,38.652,7.30332,7.65977,453.0,24.05882,7.339054,18.070316,30.667747,10185.169,-1.3833522,0.0174033365649154
840,2021-08-01 11:07:00,24.25,4.0,38.652,7.30332,7.65977,453.0,24.05882,7.339054,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
841,2021-08-01 11:08:00,24.25,4.0,38.652,7.30332,7.65977,453.0,24.05882,7.339054,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
842,2021-08-01 11:09:00,24.25,2.0,38.652,7.30332,7.45456,454.0,24.05882,7.339054,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
843,2021-08-01 11:10:00,24.25,2.0,38.652,7.30332,7.45456,454.0,24.05882,7.339054,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
844,2021-08-01 11:11:00,24.25,2.0,38.643,7.29878,7.84042,454.0,24.05882,7.339054,18.070316,30.671272,10185.169,-1.3833522,0.0174033365649154
845,2021-08-01 11:12:00,24.1875,2.0,38.677,7.3124,8.21535,448.0,24.058865,7.3384037,18.070316,30.671288,10185.169,-1.3833522,0.0174033365649154
846,2021-08-01 11:13:00,24.25,2.0,38.677,7.29424,8.15157,449.0,24.03403,7.336981,18.070316,30.672964,10185.169,-1.3833522,0.0174033365649154
847,2021-08-01 11:14:00,24.1875,2.0,38.694,7.30332,8.3445,449.0,24.024246,7.343919,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
848,2021-08-01 11:15:00,24.25,2.0,38.702,7.30332,7.93243,453.0,24.034086,7.3342586,18.070316,30.66589,10185.169,-1.3833522,0.0174033365649154
849,2021-08-01 11:16:00,24.25,2.0,38.702,7.30332,7.93243,453.0,24.023956,7.3419785,18.070316,30.661865,10185.169,-1.3833522,0.0174033365649154
850,2021-08-01 11:17:00,24.25,2.0,38.702,7.30332,7.93243,453.0,24.05882,7.339054,18.070316,30.659859,10185.169,-1.3833522,0.0174033365649154
851,2021-08-01 11:18:00,24.25,2.0,38.702,7.30332,7.93243,453.0,24.05882,7.339054,18.070316,30.659859,10185.169,-1.3833522,0.0174033365649154
852,2021-08-01 11:19:00,24.25,2.0,38.702,7.30332,7.93243,453.0,24.05882,7.339054,18.070316,30.659859,10185.169,-1.3833522,0.0174033365649154
853,2021-08-01 11:20:00,24.1875,2.0,38.677,7.30332,7.81001,454.0,24.05882,7.339054,18.070316,30.659859,10185.169,-1.3833522,0.0174033365649154
854,2021-08-01 11:21:00,24.1875,2.0,38.677,7.30332,7.81001,454.0,24.034302,7.3371477,18.070316,30.659918,10185.169,-1.3833522,0.0174033365649154
855,2021-08-01 11:22:00,24.1875,2.0,38.677,7.30332,7.81001,454.0,23.998795,7.340016,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
856,2021-08-01 11:23:00,24.1875,2.0,38.677,7.30332,7.81001,454.0,23.998795,7.340016,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
857,2021-08-01 11:24:00,24.1875,2.0,38.677,7.30332,7.81001,454.0,23.998795,7.340016,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
858,2021-08-01 11:25:00,24.1875,2.0,38.677,7.30332,7.81001,454.0,23.998795,7.340016,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
859,2021-08-01 11:26:00,24.1875,2.0,38.677,7.30332,7.81001,454.0,23.998795,7.340016,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
860,2021-08-01 11:27:00,24.25,2.0,38.77,7.30332,7.54179,451.0,23.998795,7.340016,18.070316,30.66593,10185.169,-1.3833522,0.0174033365649154
861,2021-08-01 11:28:00,24.25,2.0,38.77,7.30332,7.54179,451.0,24.023956,7.3419785,18.070316,30.665638,10185.169,-1.3833522,0.0174033365649154
862,2021-08-01 11:29:00,24.25,2.0,38.686,7.3124,7.6301,458.0,24.05882,7.339054,18.070316,30.639137,10185.169,-1.3833522,0.0174033365649154
863,2021-08-01 11:30:00,24.25,2.0,38.686,7.3124,7.6301,458.0,24.058731,7.3403664,18.070316,30.639444,10185.169,-1.3833522,0.0174033365649154
